Run Fitness1 Solution1 Elite1 Iteration1 Fitness2 Solution2 Elite2 Iteration2
1 32627569.89 433300950071055000xxxxxx351 T 1 33078373.20 231500900061055xxxxxx701350 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33000185.20 233400550031015xxxxxx601401 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33435709.00 423100700041095070xxxxxx350 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33049241.20 332200650051035xxx021xxx301 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33449518.40 134900800091065xxxxxxxxx501 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 38199750.20 201800900041065xxxxxx301xxx F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 32903850.80 422600950081015040xxxxxx451 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33084045.00 231201000051045xxxxxx701351 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33138531.00 433100700021075010xxxxxx251 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 32818215.40 334700750051075xxx021xxx201 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 38381157.20 102500600051085xxxxxxxxxxxx F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33286728.00 113600800041045xxxxxxxxx251 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33132251.60 431800850011045030xxxxxx200 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33456807.20 213000950041025xxxxxx501200 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33541700.40 321700900071065xxx071xxx400 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33888517.20 113600550071085xxxxxxxxx251 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 32991991.00 334200850081035xxx091xxx301 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 37977250.40 201700900011055xxxxxx301xxx F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33601810.80 022100800091085xxxxxxxxx301 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33801861.80 113200400001055xxxxxxxxx301 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33183240.40 120900900071045xxxxxxxxx201 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33259155.80 024000850081055xxxxxxxxx250 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33015437.40 034000850061035xxxxxxxxx301 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33175416.40 331900650071085xxx021xxx350 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 39317149.80 403500550061045020xxxxxxxxx F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 32821745.00 421900650051045040xxxxxx151 F 2
1 32627569.89 433300950071055000xxxxxx351 T 1 33282337.80 222000800091045xxxxxx501251 F 2
