Run Fitness1 Solution1 Elite1 Iteration1 Fitness2 Solution2 Elite2 Iteration2
1 32656561.86 433380972079055004xxxxxx351 T 1 33089060.40 231520922069055xxxxxx701380 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33000185.20 233440574033015xxxxxx601441 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33430819.80 423160728041099076xxxxxx350 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33053725.60 332220688057039xxx021xxx321 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33449518.40 134980838095069xxxxxxxxx501 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 38202107.80 201860924049071xxxxxx351xxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 32903731.80 422620958087021048xxxxxx471 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33074941.60 231220998059045xxxxxx701381 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33147295.40 433160720027079012xxxxxx291 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 32808004.80 334740764059079xxx027xxx201 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 38376962.00 102560632053093xxxxxxxxxxxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33279627.80 113640808049053xxxxxxxxx261 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33123406.80 431840880011053036xxxxxx230 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33453460.20 213040974041025xxxxxx501200 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33541700.40 321780927077067xxx077xxx380 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33888517.20 113620586079089xxxxxxxxx291 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 32991991.00 334240864089035xxx091xxx291 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 37977250.40 201740924019057xxxxxx351xxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33601810.80 022160834093093xxxxxxxxx321 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33757896.20 113240412001063xxxxxxxxx321 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33198305.60 120940934075049xxxxxxxxx231 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33259155.80 024020866089057xxxxxxxxx260 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33016425.20 034080888067041xxxxxxxxx321 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33175416.40 331960660077093xxx027xxx350 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 39236074.00 403580584061047028xxxxxxxxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 32820079.20 421920676055053046xxxxxx171 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33282337.80 222020826097047xxxxxx551231 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 38610363.80 101860740081045xxxxxxxxxxxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 38617703.60 304120690027053xxx057xxxxxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 32920795.00 333200488089045xxx073xxx471 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33650847.20 421540132041055020xxxxxx231 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 32753394.83 421680408055049040xxxxxx501 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33423500.20 021900544029021xxxxxxxxx200 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33148734.40 033580974055089xxxxxxxxx471 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33308202.20 411340848067033016xxxxxx410 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 39383278.40 004220720095065xxxxxxxxxxxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 38565881.40 203000840047051xxxxxx051xxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 32925434.80 133420972071053xxxxxxxxx411 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33975713.80 320660842047045xxx085xxx201 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33088882.40 333980760097011xxx051xxx290 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 38467856.20 001300644023093xxxxxxxxxxxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33074450.40 134700906067039xxxxxxxxx291 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33242412.40 033180826099083xxxxxxxxx410 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33327376.00 230660948091075xxxxxx551440 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 38299980.60 303080966079059xxx007xxxxxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 38789521.00 001560230093059xxxxxxxxxxxx F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33250716.00 331620596067081xxx065xxx320 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 32732354.00 433420762067067014xxxxxx261 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 32726189.00 434440634073025044xxxxxx261 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33553369.20 321820552085059xxx099xxx351 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33592840.00 412960504087083040xxxxxx111 F 2
1 32656561.86 433380972079055004xxxxxx351 T 1 33067064.00 224120658041071xxxxxx301440 F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 38569857.40 404540696061037030xxxxxxxxx F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 32950743.60 032780576027013xxxxxxxxx111 F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 39824151.80 403520186075051082xxxxxxxxx F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 32803134.60 132920914037011xxxxxxxxx141 F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 32596590.82 431980728027027074xxxxxx141 T 2
1 32664767.57 434500726061021082xxxxxx080 T 1 34272680.00 013500862029049xxxxxxxxx051 F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 32889948.60 434660568006053092xxxxxx410 F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 33058762.40 122920486049031xxxxxxxxx170 F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 32906972.60 413360684067051076xxxxxx380 F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 32922976.00 132760508065053xxxxxxxxx110 F 2
1 32664767.57 434500726061021082xxxxxx080 T 1 33061679.00 033080730031027xxxxxxxxx171 F 2
